Card 180: 18 98 61 58 87 41 51 37 28 79 | 65 32 36 92 49 45 10 93 40  4 67 76 55 42 88 30 75 44 23 71 98 51 14 78 24
Card 181:  7 17 80 68 38 36 86 59 75 96 | 68 64 54  8 12  6 88 45 80 98 51 60 53 22 75 50 34 77 29 38 24  9 48 70 36
Card 182:  9 57 37 30 78 31 18 40 49 32 | 11 57 40 50 68 22 18 36 74 91 29 52 70 81 75 69 38  7 26 24 33 55  5 34 95
Card 183: 36 15 99 95 83 87 22 80 59 31 | 61 99 31 20 55 57 89 34 26 72 39 67  4 22  2 91 24 83 56 44 14 81 49 10 12
Card 184: 70 55 77  4 95 51 10 13 75 27 | 70 38 97 88 85 24 48 67 69 89 13 49 28 60 71 10 93 72 84 15 57 98 33 16 20
Card 185: 32 53 24 75 26 20 94  4 73 57 | 80 22  1 10  4 71 16 44 87 35 19 72 47 40 59 36 58  2  8 43 23 46 37 34 12
Card 186: 93 84 73 24  6 37 72 41 55 75 | 36 71 80 32  2 68 58 47 33  6 70 10 78 19 44 82 39 90 54 91 88 20 28 64 87
Card 187: 62 23 40 15 57 69 94 64 60 85 | 63 26 36  8 90 42 58 73 30 28 32 18 50 48 54 88 72 86 13 37 22  5 87 79 77
Card 188: 84 42 64  5 88 96 45 91 66 25 | 91 32 93 75 25  2 73 85 88 33 66 58 45 53 28 42 57 40 39 24  5 84 96 78 67
Card 189: 59 99 36  6 34 46 98 29 69 53 | 52 17 67 11 98 25 41 34 59 69 46 99 72 92 80 14 26  1 51 76 33 95 36  6 29
Card 190: 75  5 85 72 81 96  7 74 21 39 | 32 44  7 87 42 72 86  4 71 81 95 84 85 33 75 78 74 76 96 21 37 58 10 64 73
Card 191: 28 83 55 46 56 85 78 21 47 37 | 46 47 82 21 57 29 54 59 78 39 30 33 89 48 83 55 28 85 94 24 72 96 37 56  9
Card 192: 72 91 29 35  2 42 71 24 82 55 | 49 29 84 40 69 85 24 48  3 42 61  9 63 37 41 79 11 20 72 14 80 71 16 38 82
Card 193: 61 88 76 45 71 29 84 78 81 83 | 85 63 56  2 49 92 47 30 71 43 38 76 60 88 81 84 98 94  8  6 51 58 42 70 61
Card 194: 28 18 61 86 27 79 32 48 58 96 | 13 20 95 38 63 46 51 78 90  3 80 15 72 76 88 77 69 24  6 35 28 62  5 36 65
Card 195: 96 89 40 50 26 36 86 75 62 10 |  6  5 69 72 82 45  3 33 86 71 97 34 36 91 42 20 80 93 40 35 96 89 17 31 50
Card 196: 45 11 82 74 51 55 19 43 24 94 | 63 14 22 75 94 29 19 39 13  8 82 32 76 41 53 43 54 91 11 17 62 21 71 42 86
Card 197: 20 64 71  4 50 90 49 17  8  6 | 65 92  6 60 94 54 56 33 80 75 69 15 49 71 26 81 67 37 74 11 20 25 43 85 19
Card 198: 28 11 15 25 97  2 22 31 29 73 | 14 35 15 87 81 54 49  2 20 79 44 96 38 94 55 97 17 86 65 46 32 21 67 58 27
Card 199: 50 83  4 30 82 92 76 11 55 19 | 47 50 57 53  5 14 28 85 46 88 94 51 13 38  3 89 66 45 87 24 31 96 69 73 44
Card 200: 55 23 78 25 87 33 36 80 79 38 | 99 30 52  4 85 95 66 26 28 91 20 45 72 68  8 35 92 86 93 43 65 97 14 50 44
Card 201: 33 75 55 46 25 63 76 37  1 73 | 68 64 22 99 12 56 43 28 44 80 91 65 78 27 71 32 95 29 59 36 45 60 77 62 82
Card 202: 66 29 75 28 68 42 98 21 82 99 | 23 92 38 44 45 12  6  4 17 64 67 60 36 79 46 58 14 73 71 72 81 49 13  2 30
